Object Type,Item ARK,Parent ARK,Title,Local identifier,File Name,Visibility,Date.created,Date.normalized,Contents note,Format.extent,Type.typeOfResource,Genre,Language,Name.creator,Name.subject,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,Contributor,Subject topic,Program,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Work,ark:/21198/z11k22rh,ark:/21198/z19c9kx1,Universidad del Aire 1954-01-31,ihc_udelaire_19540131,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19540131.wav,open,1954-01-31,1954-01-31,Parts 2 and 4,00 hr. 20 min. 48 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Iglesias Blanco, Francisco, Dr.|~|Iglesias, Silvia, Sra.|~|Mañach, Jorge, Dr.|~|Puttaluga, Gustavo, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Iglesias Blanco, Francisco, Dr.|~|Iglesias, Silvia, Sra.|~|Mañach, Jorge, Dr.|~|Puttaluga, Gustavo, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/1k/22/rh/21198=z11k22rh/ark%2B=21198=z11k22rh.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz11k22rh%2Faudiowaveform.dat,,,1248.893833,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k22rh/manifest
Work,ark:/21198/z1wt1k7s,ark:/21198/z19c9kx1,Universidad del Aire 1954-05-16,ihc_udelaire_19540516,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19540516.wav,open,1954-05-16,1954-05-16,Parts 1-4,00 hr. 52 min. 07 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Gastelu, Ángel, Padre|~|Gómez, Idalisa, Sra.|~|Lezama Lima de Álvarez, Eloísa, Sra.|~|Rodríguez Hidalgo, Alfonso, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Gastelu, Ángel, Padre|~|Gómez, Idalisa, Sra.|~|Lezama Lima de Álvarez, Eloísa, Sra.|~|Rodríguez Hidalgo, Alfonso, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/wt/1k/7s/21198=z1wt1k7s/ark%2B=21198=z1wt1k7s.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1wt1k7s%2Faudiowaveform.dat,,,3127.593396,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt1k7s/manifest
Work,ark:/21198/z1s20thc,ark:/21198/z19c9kx1,Universidad del Aire 1954-05-23,ihc_udelaire_19540523,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19540523.wav,open,1954-05-23,1954-05-23,Parts 1-4,00 hr. 42 min. 50 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Conejero, Juana, Sra.|~|Fernández Retamar, Roberto, Dr.|~|Martínez Vascós, Ricardo, Sr.|~|Rubinos, José, Padre",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Conejero, Juana, Sra.|~|Fernández Retamar, Roberto, Dr.|~|Martínez Vascós, Ricardo, Sr.|~|Rubinos, José, Padre",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/s2/0t/hc/21198=z1s20thc/ark%2B=21198=z1s20thc.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1s20thc%2Faudiowaveform.dat,,,2570.431833,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s20thc/manifest
Work,ark:/21198/z1n902rk,ark:/21198/z19c9kx1,Universidad del Aire 1954-05-31,ihc_udelaire_19540531,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19540531.wav,open,1954-05-31,1954-05-31,Parts 2 and 4,00 hr. 28 min. 03 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Enríquez Ureña, Max, Dr.|~|Martínez Ecoule, Yolanda, Dra.|~|Serrate de Fernández Blanco, Olga, Dra.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Enríquez Ureña, Max, Dr.|~|Martínez Ecoule, Yolanda, Dra.|~|Serrate de Fernández Blanco, Olga, Dra.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/n9/02/rk/21198=z1n902rk/ark%2B=21198=z1n902rk.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1n902rk%2Faudiowaveform.dat,,,1683.868125,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n902rk/manifest
Work,ark:/21198/z1hh9b08,ark:/21198/z19c9kx1,Universidad del Aire 1954-06-06,ihc_udelaire_19540606,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19540606.wav,open,1954-06-06,1954-06-06,Parts 1-4,00 hr. 58 min. 24 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Martínez Vascós, Ricardo, Sr.|~|Rubinos, José, Padre|~|Russinyol, José, Dr.|~|Russinyol, Margarita, Srta.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Martínez Vascós, Ricardo, Sr.|~|Rubinos, José, Padre|~|Russinyol, José, Dr.|~|Russinyol, Margarita, Srta.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/hh/9b/08/21198=z1hh9b08/ark%2B=21198=z1hh9b08.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1hh9b08%2Faudiowaveform.dat,,,3503.981125,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh9b08/manifest
Work,ark:/21198/z1cr8kbf,ark:/21198/z19c9kx1,Universidad del Aire 1954-06-12,ihc_udelaire_19540612,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19540612.wav,open,1954-06-12,1954-06-12,"Parts 1 and 2, Part 3 missing",00 hr. 09 min. 41 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Arroyo, Anita, Dra.|~|Lazo, Raimundo, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Arroyo, Anita, Dra.|~|Lazo, Raimundo, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/cr/8k/bf/21198=z1cr8kbf/ark%2B=21198=z1cr8kbf.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1cr8kbf%2Faudiowaveform.dat,,,581.28,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cr8kbf/manifest
Work,ark:/21198/z1807tng,ark:/21198/z19c9kx1,Universidad del Aire 1954-06-20,ihc_udelaire_19540620,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19540620.wav,open,1954-06-20,1954-06-20,,00 hr. 40 min. 58 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|García González, Freya, Dra.|~|González García, Justo, Sr.|~|Hernández Travieso, Antonio, Dr.|~|Ichaso, Francisco, Dr.|~|Ross, Waldo, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","García González, Freya, Dra.|~|González García, Justo, Sr.|~|Hernández Travieso, Antonio, Dr.|~|Ichaso, Francisco, Dr.|~|Ross, Waldo, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/80/7t/ng/21198=z1807tng/ark%2B=21198=z1807tng.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1807tng%2Faudiowaveform.dat,,,2458.324188,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1807tng/manifest
Work,ark:/21198/z14b5s91,ark:/21198/z19c9kx1,Universidad del Aire 1954-07-11,ihc_udelaire_19540711,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19540711.wav,open,1954-07-11,1954-07-11,"Parts 2 and 3, Parts 1 and 4 missing",00 hr. 20 min. 52 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Castro, Maximo, Dr.|~|Ruiz, Marieta",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Castro, Maximo, Dr.|~|Ruiz, Marieta",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/4b/5s/91/21198=z14b5s91/ark%2B=21198=z14b5s91.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz14b5s91%2Faudiowaveform.dat,,,1252.649146,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b5s91/manifest
Work,ark:/21198/z10k51m4,ark:/21198/z19c9kx1,Universidad del Aire 1955-01-30,ihc_udelaire_19550130,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550130.wav,open,1955-01-30,1955-01-30,Parts 1-4,00 hr. 45 min. 24 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Nicol, Eduardo, Dr.|~|Llera, Humberto Rivera, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Nicol, Eduardo, Dr.|~|Llera, Humberto Rivera, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/0k/51/m4/21198=z10k51m4/ark%2B=21198=z10k51m4.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz10k51m4%2Faudiowaveform.dat,,,2724.133938,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k51m4/manifest
Work,ark:/21198/z1vt4j4v,ark:/21198/z19c9kx1,Universidad del Aire 1955-02-06,ihc_udelaire_19550206,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550206.wav,open,1955-02-06,1955-02-06,Parts 1-4,00 hr. 43 min. 58 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Agustin de Foxa, Dr.|~|Aurelio de Boza, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Agustin de Foxa, Dr.|~|Aurelio de Boza, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/vt/4j/4v/21198=z1vt4j4v/ark%2B=21198=z1vt4j4v.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1vt4j4v%2Faudiowaveform.dat,,,2638.113688,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt4j4v/manifest
Work,ark:/21198/z1r23sc0,ark:/21198/z19c9kx1,Universidad del Aire 1955-02-13,ihc_udelaire_19550213,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550213.wav,open,1955-02-13,1955-02-13,Parts 1 and 3,00 hr. 16 min. 42 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Pittaluga, Gustavo, Dr.|~|Bueno, Salvador, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Pittaluga, Gustavo, Dr.|~|Bueno, Salvador, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/r2/3s/c0/21198=z1r23sc0/ark%2B=21198=z1r23sc0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1r23sc0%2Faudiowaveform.dat,,,1002.305563,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r23sc0/manifest
Work,ark:/21198/z1c56bsr,ark:/21198/z19c9kx1,Universidad del Aire 1955-02-20,ihc_udelaire_19550220,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550220.wav,open,1955-02-20,1955-02-20,Parts 1-4,01 hr. 00 min. 29 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Portuondo, Fernado, Dr.|~|Ardura, Ernesto, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Portuondo, Fernado, Dr.|~|Ardura, Ernesto, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/c5/6b/sr/21198=z1c56bsr/ark%2B=21198=z1c56bsr.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1c56bsr%2Faudiowaveform.dat,,,3629.175771,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c56bsr/manifest
Work,ark:/21198/z17d5m5s,ark:/21198/z19c9kx1,Universidad del Aire 1955-02-24,ihc_udelaire_19550224,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550224.wav,open,1955-02-24,1955-02-24,Ante la Prensa Mayor General Enrique Loynaz del Castillo. Moderador:Dr Francisco Ichazo. Participan periodista Jorge Quintana y los Señores Eduardo Hector Alonso y Luis Navarro|~|Parts 1-4,00 hr. 46 min. 18 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Loynaz del Castillo, Enrique, Mayor General|~|Ichaso, Francisco, Dr.|~|Quintana, Jorge|~|Alonso, Eduardo Hector, Sr.|~|Navarro, Luis, Sr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Loynaz del Castillo, Enrique, Mayor General|~|Ichaso, Francisco, Dr.|~|Quintana, Jorge|~|Alonso, Eduardo Hector, Sr.|~|Navarro, Luis, Sr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/7d/5m/5s/21198=z17d5m5s/ark%2B=21198=z17d5m5s.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz17d5m5s%2Faudiowaveform.dat,,,2778.696757,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d5m5s/manifest
Work,ark:/21198/z1m931kr,ark:/21198/z19c9kx1,Universidad del Aire 1955-02-27,ihc_udelaire_19550227,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550227.wav,open,1955-02-27,1955-02-27,Parts 1-4,00 hr. 55 min. 26 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Perera, Hilda, Dr.| Dopico, Blanca, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Perera, Hilda, Dr.| Dopico, Blanca, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/m9/31/kr/21198=z1m931kr/ark%2B=21198=z1m931kr.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1m931kr%2Faudiowaveform.dat,,,3326.167688,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m931kr/manifest
Work,ark:/21198/z1gj28zc,ark:/21198/z19c9kx1,Universidad del Aire 1955-03-06,ihc_udelaire_19550306,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550306.wav,open,1955-03-06,1955-03-06,Parts 1-4,00 hr. 45 min. 45 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Angel Del Cerro, Dr.|~|Rumbaut, Ruben Dario, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Angel Del Cerro, Dr.|~|Rumbaut, Ruben Dario, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/gj/28/zc/21198=z1gj28zc/ark%2B=21198=z1gj28zc.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1gj28zc%2Faudiowaveform.dat,,,2745.660375,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gj28zc/manifest
Work,ark:/21198/z1bs1j6m,ark:/21198/z19c9kx1,Universidad del Aire 1955-03-13,ihc_udelaire_19550313,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550313.wav,open,1955-03-13,1955-03-13,Parts 1-4,00 hr. 55 min. 29 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Fernandez de la Arena, Julio |~|Zequeira, Beatriz Varela, Dr.| Pogolotti, Graciela|~|Mañach, Jorge, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Fernandez de la Arena, Julio |~|Zequeira, Beatriz Varela, Dr.| Pogolotti, Graciela|~|Mañach, Jorge, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/bs/1j/6m/21198=z1bs1j6m/ark%2B=21198=z1bs1j6m.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1bs1j6m%2Faudiowaveform.dat,,,3329.555063,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs1j6m/manifest
Work,ark:/21198/z1739gwz,ark:/21198/z19c9kx1,Universidad del Aire 1955-03-20,ihc_udelaire_19550320,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550320.wav,open,1955-03-20,1955-03-20,Parts 1-4,00 hr. 58 min. 16 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Marrero, Levi, Dr.|~|Riverand, Julio Le, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Marrero, Levi, Dr.|~|Riverand, Julio Le, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/73/9g/wz/21198=z1739gwz/ark%2B=21198=z1739gwz.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1739gwz%2Faudiowaveform.dat,,,3496.912396,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1739gwz/manifest
Work,ark:/21198/z13b8r5n,ark:/21198/z19c9kx1,Universidad del Aire 1955-03-27,ihc_udelaire_19550327,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550327.wav,open,1955-03-27,1955-03-27,"Parts 1-3, Part 4 missing",00 hr. 38 min. 55 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Flores, Alberto Baeza, Dr.|~|Ferrer, Surama, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Flores, Alberto Baeza, Dr.|~|Ferrer, Surama, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/3b/8r/5n/21198=z13b8r5n/ark%2B=21198=z13b8r5n.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz13b8r5n%2Faudiowaveform.dat,,,2335.954625,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13b8r5n/manifest
Work,ark:/21198/z1zk87pb,ark:/21198/z19c9kx1,Universidad del Aire 1955-04-03,ihc_udelaire_19550403,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550403.wav,open,1955-04-03,1955-04-03,Parts 1-4,00 hr. 52 min. 49 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Yarini, Josefina, Dr.|~|Pogolotti, Marcelo, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Yarini, Josefina, Dr.|~|Pogolotti, Marcelo, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/zk/87/pb/21198=z1zk87pb/ark%2B=21198=z1zk87pb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1zk87pb%2Faudiowaveform.dat,,,3169.128479,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk87pb/manifest
Work,ark:/21198/z1tt7gx5,ark:/21198/z19c9kx1,Universidad del Aire 1955-04-10,ihc_udelaire_19550410,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550410.wav,open,1955-04-10,1955-04-10,Parts 1-4,00 hr. 51 min. 45 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Pittaluga, Gustavo, Dr.|~|Bello, Antonio Martinez, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Pittaluga, Gustavo, Dr.|~|Bello, Antonio Martinez, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/tt/7g/x5/21198=z1tt7gx5/ark%2B=21198=z1tt7gx5.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1tt7gx5%2Faudiowaveform.dat,,,3105.670292,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tt7gx5/manifest
Work,ark:/21198/z1q26r5q,ark:/21198/z19c9kx1,Universidad del Aire 1955-04-17,ihc_udelaire_19550417,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550417.wav,open,1955-04-17,1955-04-17,Parts 1-4,00 hr. 43 min. 36 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Fernández de la Vega, Oscar, Dr.|~|Arrondo, Ernesto Fernández, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Fernández de la Vega, Oscar, Dr.|~|Arrondo, Ernesto Fernández, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/q2/6r/5q/21198=z1q26r5q/ark%2B=21198=z1q26r5q.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1q26r5q%2Faudiowaveform.dat,,,2616.206542,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q26r5q/manifest
Work,ark:/21198/z13r3jvc,ark:/21198/z19c9kx1,Universidad del Aire 1955-04-24,ihc_udelaire_19550424,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19550424.wav,open,1955-04-24,1955-04-24,"Fisiologia, Literatura Rusa|~|Parts 1-4",00 hr. 53 min. 09 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Enríquez Ureña, Max, Dr. |~|Pittaluga, Gustavo, Dr.|~|Arroyo, Anita, Dra.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Enríquez Ureña, Max, Dr. |~|Pittaluga, Gustavo, Dr.|~|Arroyo, Anita, Dra.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/3r/3j/vc/21198=z13r3jvc/ark%2B=21198=z13r3jvc.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz13r3jvc%2Faudiowaveform.dat,,,3189.990385,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r3jvc/manifest
