"Object Type","Title","Item ARK","Parent ARK","Local identifier","Visibility","File Name","Item Sequence","Thumbnail","Date.created","Date.normalized","Contents note","Description.note","Format.extent","Format.medium","Genre","Language","Name.creator","Name.subject","Note","Place of origin","Publisher.publisherName","Repository","Type.typeOfResource","Rights.copyrightStatus","Rights.rightsHolderContact","viewingHint","Subject","IIIF Manifest URL"
"Work","1880-11-20 (vol. 02 | no. 267)","ark:/21198/z1w6995d","ark:/21198/z16t3b1r","ihc_ladiscusion_18801120","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6hj2","1880-11-20","1880-11-20","November 17, 1880 and November 18, 1880 issues also numbered no. 267.","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w6995d/manifest"
"Work","1880-11-22 (vol. 02 | no. 268)","ark:/21198/z1rf8jfp","ark:/21198/z16t3b1r","ihc_ladiscusion_18801122","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c85128","1880-11-22","1880-11-22","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf8jfp/manifest"
"Work","1880-11-23 (vol. 02 | no. 269)","ark:/21198/z1mp7sn2","ark:/21198/z16t3b1r","ihc_ladiscusion_18801123","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3hkc","1880-11-23","1880-11-23","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp7sn2/manifest"
"Work","1880-11-24 (vol. 02 | no. 270)","ark:/21198/z1gx71w8","ark:/21198/z16t3b1r","ihc_ladiscusion_18801124","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v728dh","1880-11-24","1880-11-24","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx71w8/manifest"
"Work","1880-11-25 (vol. 02 | no. 271)","ark:/21198/z1c5696q","ark:/21198/z16t3b1r","ihc_ladiscusion_18801125","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9gbs","1880-11-25","1880-11-25","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c5696q/manifest"
"Work","1880-11-26 (vol. 02 | no. 272)","ark:/21198/z17h47w9","ark:/21198/z16t3b1r","ihc_ladiscusion_18801126","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87zv6","1880-11-26","1880-11-26","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h47w9/manifest"
"Work","1880-11-27 (vol. 02 | no. 273)","ark:/21198/z13r3h7w","ark:/21198/z16t3b1r","ihc_ladiscusion_18801127","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6ggf","1880-11-27","1880-11-27","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r3h7w/manifest"
"Work","1880-11-29 (vol. 02 | no. 274)","ark:/21198/z1002rhg","ark:/21198/z16t3b1r","ihc_ladiscusion_18801129","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3xqh","1880-11-29","1880-11-29","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1002rhg/manifest"
"Work","1880-11-30 (vol. 02 | no. 275)","ark:/21198/z1v72804","ark:/21198/z16t3b1r","ihc_ladiscusion_18801130","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2f6z","1880-11-30","1880-11-30","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v72804/manifest"
"Work","1880-12-01 (vol. 02 | no. 276)","ark:/21198/z1qg1h8d","ark:/21198/z16t3b1r","ihc_ladiscusion_18801201","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990xs8","1880-12-01","1880-12-01","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg1h8d/manifest"
"Work","1880-12-02 (vol. 02 | no. 277)","ark:/21198/z1kq0rgs","ark:/21198/z16t3b1r","ihc_ladiscusion_18801202","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v84qx","1880-12-02","1880-12-02","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kq0rgs/manifest"
"Work","1880-12-03 (vol. 02 | no. 278)","ark:/21198/z1fz00tb","ark:/21198/z16t3b1r","ihc_ladiscusion_18801203","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6wjp","1880-12-03","1880-12-03","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fz00tb/manifest"
"Work","1880-12-04 (vol. 02 | no. 279)","ark:/21198/z1b87zg8","ark:/21198/z16t3b1r","ihc_ladiscusion_18801204","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5d2k","1880-12-04","1880-12-04","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b87zg8/manifest"
"Work","1880-12-06 (vol. 02 | no. 280)","ark:/21198/z16h76tt","ark:/21198/z16t3b1r","ihc_ladiscusion_18801206","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893wpb","1880-12-06","1880-12-06","Issue misnumbered as ""208"".","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h76tt/manifest"
"Work","1880-12-07 (vol. 02 | no. 281)","ark:/21198/z12r6g3h","ark:/21198/z16t3b1r","ihc_ladiscusion_18801207","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w13k3","1880-12-07","1880-12-07","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r6g3h/manifest"
"Work","1880-12-09 (vol. 02 | no. 282)","ark:/21198/z1z05zj7","ark:/21198/z16t3b1r","ihc_ladiscusion_18801209","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9vbd","1880-12-09","1880-12-09","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z05zj7/manifest"
"Work","1880-12-10 (vol. 02 | no. 283)","ark:/21198/z1t756tw","ark:/21198/z16t3b1r","ihc_ladiscusion_18801210","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt8bxs","1880-12-10","1880-12-10","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t756tw/manifest"
"Work","1880-12-11 (vol. 02 | no. 284)","ark:/21198/z1pg4g1p","ark:/21198/z16t3b1r","ihc_ladiscusion_18801211","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5jz8","1880-12-11","1880-12-11","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg4g1p/manifest"
"Work","1880-12-13 (vol. 02 | no. 285)","ark:/21198/z1jq3qcv","ark:/21198/z16t3b1r","ihc_ladiscusion_18801213","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw49rn","1880-12-13","1880-12-13","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq3qcv/manifest"
"Work","1880-12-14 (vol. 02 | no. 286)","ark:/21198/z1f21p1q","ark:/21198/z16t3b1r","ihc_ladiscusion_18801214","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2t71","1880-12-14","1880-12-14","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f21p1q/manifest"
"Work","1880-12-15 (vol. 02 | no. 287)","ark:/21198/z1990xdb","ark:/21198/z16t3b1r","ihc_ladiscusion_18801215","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv19td","1880-12-15","1880-12-15","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1990xdb/manifest"
"Work","1880-12-16 (vol. 02 | no. 288)","ark:/21198/z15j05nj","ark:/21198/z16t3b1r","ihc_ladiscusion_18801216","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8htw","1880-12-16","1880-12-16","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15j05nj/manifest"
"Work","1880-12-17 (vol. 02 | no. 289)","ark:/21198/z11r9dx8","ark:/21198/z16t3b1r","ihc_ladiscusion_18801217","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw78jc","1880-12-17","1880-12-17","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r9dx8/manifest"
"Work","1880-12-18 (vol. 02 | no. 290)","ark:/21198/z1x08xdv","ark:/21198/z16t3b1r","ihc_ladiscusion_18801218","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5s43","1880-12-18","1880-12-18","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x08xdv/manifest"
"Work","1880-12-20 (vol. 02 | no. 291)","ark:/21198/z1s785ph","ark:/21198/z16t3b1r","ihc_ladiscusion_18801220","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz303r","1880-12-20","1880-12-20","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s785ph/manifest"
"Work","1880-12-21 (vol. 02 | no. 292)","ark:/21198/z1ng7f13","ark:/21198/z16t3b1r","ihc_ladiscusion_18801221","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1gnm","1880-12-21","1880-12-21","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ng7f13/manifest"
"Work","1880-12-22 (vol. 02 | no. 293)","ark:/21198/z1ht5cns","ark:/21198/z16t3b1r","ihc_ladiscusion_18801222","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx07dj","1880-12-22","1880-12-22","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht5cns/manifest"
