Object Type,Title,Item ARK,Parent ARK,Local identifier,File Name,Item Sequence,Thumbnail,Visibility,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Name.director,Name.editor,Subject,Contributer.ChiefEditor,IIIF Manifest URL
Work,1951-05-25 (vol. 01 | no. 138),ark:/21198/z13n4x8n,ark:/21198/z1710v9s,ihc_ultimahora_19510525,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1m4j,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Pages 1-4 and 6 aren't scanned fully. Text is faded/blurry throughout.,25 de mayo de 1951|~|1951-05-25,1951-05-25,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n4x8n/manifest
Work,1951-05-26 (vol. 01 | no. 139),ark:/21198/z1002vzj,ark:/21198/z1710v9s,ihc_ultimahora_19510526,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k962gn,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Pages 1-2 and 4-6 aren't scanned fully. Text is faded/blurry throughout.,26 de mayo de 1951|~|1951-05-26,1951-05-26,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1002vzj/manifest
Work,1951-05-27 (vol. 01 | no. 140),ark:/21198/z1v72cgn,ark:/21198/z1710v9s,ihc_ultimahora_19510527,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0hq8,open,,,"Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Pages 1, 2, 4 and 6 aren't scanned fully. Text is faded/blurry throughout.",27 de mayo de 1951|~|1951-05-27,1951-05-27,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v72cgn/manifest
Work,1951-05-29 (vol. 01 | no. 141),ark:/21198/z1qg1msc,ark:/21198/z1710v9s,ihc_ultimahora_19510529,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11861fg,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Page 6 isn't scanned fully. Text is faded/blurry throughout.,29 de mayo de 1951|~|1951-05-29,1951-05-29,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg1msc/manifest
Work,1951-05-30 (vol. 01 | no. 142),ark:/21198/z1kq0w05,ark:/21198/z1710v9s,ihc_ultimahora_19510530,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0gnn,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Pages 1-4 and 6 aren't scanned fully. Page 6 is especially faded and illegible. Text is faded/blurry throughout.,30 de mayo de 1951|~|1951-05-30,1951-05-30,,,,,7 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kq0w05/manifest
Work,1951-05-31 (vol. 01 | no. 143),ark:/21198/z1fz0498,ark:/21198/z1710v9s,ihc_ultimahora_19510531,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk4670,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Visible tears on creases and edges of pages. Pages 2 and 6 aren't scanned fully. Text is faded/blurry throughout.,31 de mayo de 1951|~|1951-05-31,1951-05-31,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fz0498/manifest
Work,1951-06-01 (vol. 01 | no. 144),ark:/21198/z1b59ck9,ark:/21198/z1710v9s,ihc_ultimahora_19510601,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38nkq,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Page 6 isn't scanned fully.  Text is faded/blurry throughout.,1ro. de junio de 1951|~|1951-06-01,1951-06-01,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b59ck9/manifest
Work,1951-06-02 (vol. 01 | no. 145),ark:/21198/z16d8mw1,ark:/21198/z1710v9s,ihc_ultimahora_19510602,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn33zh,open,,,"Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks and scribbles outlining certain sections of the text in pen/marker.  Pages 1,2, 4 and 6 aren't scanned fully. Text is faded/blurry throughout.",2 de junio de 1951|~|1951-06-02,1951-06-02,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d8mw1/manifest
Work,1951-06-03 (vol. 01 | no. 146),ark:/21198/z12r6kh4,ark:/21198/z1710v9s,ihc_ultimahora_19510603,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1157b15,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Visible tears on creases and edges of pages. Pages 2-4 and 6 aren't scanned fully. Text is faded/blurry throughout.,3 de junio de 1951|~|1951-06-03,1951-06-03,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r6kh4/manifest
Work,1951-06-05 (vol. 01 | no. 147),ark:/21198/z1z06303,ark:/21198/z1710v9s,ihc_ultimahora_19510605,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1sdk,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,5 de junio de 1951|~|1951-06-05,1951-06-05,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z06303/manifest
Work,1951-06-06 (vol. 01 | no. 148),ark:/21198/z1t75b9t,ark:/21198/z1710v9s,ihc_ultimahora_19510606,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g767ps,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Text is faded/blurry throughout.,5 de junio de 1951|~|1951-06-06,1951-06-06,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t75b9t/manifest
Work,1951-06-07 (vol. 01 | no. 149),ark:/21198/z1pg4kh6,ark:/21198/z1710v9s,ihc_ultimahora_19510607,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0pwz,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Text is faded/blurry throughout.,7 de junio de 1951|~|1951-06-07,1951-06-07,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg4kh6/manifest
Work,1951-06-08 (vol. 01 | no. 150),ark:/21198/z1jq3ttx,ark:/21198/z1710v9s,ihc_ultimahora_19510608,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66fv6,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Text is faded/blurry throughout.,8 de junio de 1951|~|1951-06-08,1951-06-08,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq3ttx/manifest
Work,1951-06-10 (vol. 01 | no. 152),ark:/21198/z1dz335w,ark:/21198/z1710v9s,ihc_ultimahora_19510610,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0nw7,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker.Visible tears on creases and edges of pages. Text is faded/blurry throughout.,10 de junio de 1951|~|1951-06-10,1951-06-10,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz335w/manifest
Work,1951-06-12 (vol. 01 | no. 153),ark:/21198/z1962bd1,ark:/21198/z1710v9s,ihc_ultimahora_19510612,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c8547r,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Pages 1-6 aren't scanned fully. Text is faded/blurry throughout.,12 de junio de 1951|~|1951-06-12,1951-06-12,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1962bd1/manifest
Work,1951-06-13 (vol. 01 | no. 154),ark:/21198/z15j0931,ark:/21198/z1710v9s,ihc_ultimahora_19510613,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9kh8,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Pages 1-6 aren't scanned fully. Text is faded/blurry throughout.,13 de junio de 1951|~|1951-06-13,1951-06-13,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15j0931/manifest
Work,1951-06-14 (vol. 01 | no. 155),ark:/21198/z11r9jd6,ark:/21198/z1710v9s,ihc_ultimahora_19510614,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb41wc,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Pages 1-6 aren't scanned fully. Text is faded/blurry throughout.,14 de junio de 1951|~|1951-06-14,1951-06-14,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r9jd6/manifest
Work,1951-06-15 (vol. 01 | no. 156),ark:/21198/z1x091wr,ark:/21198/z1710v9s,ihc_ultimahora_19510615,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v87z9,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Pages 1-6 aren't scanned fully.  Text is faded/blurry throughout.,15 de junio de 1951|~|1951-06-15,1951-06-15,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x091wr/manifest
Work,1951-06-16 (vol. 01 | no. 157),ark:/21198/z1s78940,ark:/21198/z1710v9s,ihc_ultimahora_19510616,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2q56,open,,,"Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Pages 1,2 and 5 aren't scanned fully. Text is faded/blurry throughout.",16 de junio de 1951|~|1951-06-16,1951-06-16,,,,,7 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s78940/manifest
Work,1951-06-19 (vol. 01 | no. 160),ark:/21198/z1ng7jfq,ark:/21198/z1710v9s,ihc_ultimahora_19510619,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c56dsk,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Text is faded/blurry throughout.,19 de junio de 1951|~|1951-06-19,1951-06-19,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ng7jfq/manifest
Work,1951-06-20 (vol. 01 | no. 161),ark:/21198/z1hq6srf,ark:/21198/z1710v9s,ihc_ultimahora_19510620,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0w3h,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Text is faded/blurry throughout.,20 de junio de 1951|~|1951-06-20,1951-06-20,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq6srf/manifest
Work,1951-06-21 (vol. 01 | no. 162),ark:/21198/z1cz621h,ark:/21198/z1710v9s,ihc_ultimahora_19510621,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46n19,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages.Visible tears on creases and edges of pages. Text is faded/blurry throughout.,21 de junio de 1951|~|1951-06-21,1951-06-21,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cz621h/manifest
Work,1951-06-22 (vol. 01 | no. 163),ark:/21198/z18940rv,ark:/21198/z1710v9s,ihc_ultimahora_19510622,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0v1w,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Text is faded/blurry throughout.,22 de junio de 1951|~|1951-06-22,1951-06-22,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18940rv/manifest
Work,1951-06-23 (vol. 01 | no. 164),ark:/21198/z14j381j,ark:/21198/z1710v9s,ihc_ultimahora_19510623,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18659df,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages.Text is faded/blurry throughout.,23 de junio de 1951|~|1951-06-23,1951-06-23,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14j381j/manifest
Work,1951-06-26 (vol. 01 | no. 165),ark:/21198/z10s2h8c,ark:/21198/z1710v9s,ihc_ultimahora_19510626,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9rrv,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages.Text is faded/blurry throughout.,26 de junio de 1951|~|1951-06-26,1951-06-26,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s2h8c/manifest
Work,1951-06-28 (vol. 01 | no. 167),ark:/21198/z1w120qg,ark:/21198/z1710v9s,ihc_ultimahora_19510628,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q8472g,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,28 de junio de 1951|~|1951-06-28,1951-06-28,,,,,7 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w120qg/manifest
Work,1951-06-29 (vol. 01 | no. 168),ark:/21198/z1r81822,ark:/21198/z1710v9s,ihc_ultimahora_19510629,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17xn1,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Text is faded/blurry throughout.,29 de junio de 1951|~|1951-06-29,1951-06-29,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r81822/manifest
Work,1951-06-30 (vol. 01 | no. 169),ark:/21198/z1mh0hbb,ark:/21198/z1710v9s,ihc_ultimahora_19510630,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k24ss,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,30 de junio de 1951|~|1951-06-30,1951-06-30,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mh0hbb/manifest
